TFIDF score,PubMed occurrence,MeSH (Medical Subject Headings) Symptom Term Concatenado,MeSH (Medical Subject Headings) Disease Term
"0,4859423441857170",4,Perda auditiva; neurinhaural,Meningite; asséptica
"0,7755906088032480",3,Perda auditiva; repentina,Meningite; asséptica
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Meningite; asséptica
"0,9904338643862810",7,Púrpura; trombocitopênico,Meningite; asséptica
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Meningite; bacteriana
"0,17694308168340700",8,Perda auditiva; bilateral,Meningite; bacteriana
"0,6507206422635150",2,Perda auditiva; central,Meningite; bacteriana
"0,11337101085143700",5,Perda auditiva; condutor,Meningite; bacteriana
"0,692467840464648",57,Perda auditiva; neurinhaural,Meningite; bacteriana
"0,51706040586883200",2,Perda auditiva; repentina,Meningite; bacteriana
"0,7992857682978160",4,Púrpura; Schoenlein-Henoch,Meningite; bacteriana
"0,22560435300466400",1,Visão; baixa,Meningite; bacteriana
"0,8847154084170390",4,Perda auditiva; bilateral,Meningite; criptocócica
"0,4859423441857170",4,Perda auditiva; neurinhaural,Meningite; criptocócica
"0,25853020293441600",1,Perda auditiva; repentina,Meningite; criptocócica
"0,22560435300466400",1,Visão; baixa,Meningite; criptocócica
"0,16778553222664500",1,Dor; pós-operatório,Meningite; fungos
"0,17529399523745600",1,Obesidade; mórbida,Meningite; fungos
"0,22117885210425900",1,Perda auditiva; bilateral,Meningite; Haemophilus
"0,6507206422635150",2,Perda auditiva; central,Meningite; Haemophilus
"0,22674202170287400",1,Perda auditiva; condutor,Meningite; Haemophilus
"0,4253008849902230",1,Perda auditiva; funcional,Meningite; Haemophilus
"0,13363414465107200",11,Perda auditiva; neurinhaural,Meningite; Haemophilus
"0,39964288414890800",2,Púrpura; Schoenlein-Henoch,Meningite; Haemophilus
"0,20782571284180700",1,Bexiga urinária; neurogênica,Meningite; Listeria
"0,22117885210425900",1,Perda auditiva; bilateral,Meningite; Listeria
"0,14376001304795200",1,Abdômen; agudo,Meningite; meningocócica
"0,2944676030252050",1,Cegueira; cortical,Meningite; meningocócica
"0,21427956495556400",1,Débito cardíaco; baixo,Meningite; meningocócica
"0,4423577042085190",2,Perda auditiva; bilateral,Meningite; meningocócica
"0,32536032113175700",1,Perda auditiva; central,Meningite; meningocócica
"0,22674202170287400",1,Perda auditiva; condutor,Meningite; meningocócica
"0,13363414465107200",11,Perda auditiva; neurinhaural,Meningite; meningocócica
"0,51706040586883200",2,Perda auditiva; repentina,Meningite; meningocócica
"0,17983929786700800",9,Púrpura; Schoenlein-Henoch,Meningite; meningocócica
"0,14149055205518300",1,Púrpura; trombocitopênico,Meningite; meningocócica
"0,35270718465193000",1,Reflex; Babinski,Meningite; meningocócica
"0,14071309430047",1,Reflexo; anormal,Meningite; meningocócica
"0,2875200260959050",2,Abdômen; agudo,Meningite; pneumocócica
"0,20782571284180700",1,Bexiga urinária; neurogênica,Meningite; pneumocócica
"0,2281245322020590",1,Diarréia; infantil,Meningite; pneumocócica
"0,6635365563127790",3,Perda auditiva; bilateral,Meningite; pneumocócica
"0,9760809633952720",3,Perda auditiva; central,Meningite; pneumocócica
"0,22674202170287400",1,Perda auditiva; condutor,Meningite; pneumocócica
"0,3401596409300020",28,Perda auditiva; neurinhaural,Meningite; pneumocócica
"0,3585179477326580",1,Perda auditiva; unilateral,Meningite; pneumocócica
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Meningite; pneumocócica
"0,28298110411036600",2,Púrpura; trombocitopênico,Meningite; pneumocócica
"0,2281245322020590",1,Diarréia; infantil,Meningite; viral
"0,36468730463319200",1,Ophthalmoplegia; externo progressivo crônico,Meningite; viral
"0,24297117209285800",2,Perda auditiva; neurinhaural,Meningite; viral
"0,35270718465193000",1,Reflex; Babinski,Meningite; viral
"0,36468730463319200",1,Ophthalmoplegia; externo progressivo crônico,Menopausa; prematura
"0,14376001304795200",1,Abdômen; agudo,Mesotelioma; cístico
"0,2281245322020590",1,Diarréia; infantil,Metabolismo da frutose; erros inatos
"0,14376001304795200",1,Abdômen; agudo,Metabolismo de aminoácidos; erros inatos
"0,4562490644041180",2,Diarréia; infantil,Metabolismo de aminoácidos; erros inatos
"0,3752233561989740",1,Dispnéia; paroxística,Metabolismo de aminoácidos; erros inatos
"0,14149055205518300",1,Púrpura; trombocitopênico,Metabolismo de aminoácidos; erros inatos
"0,8440607691476180",37,Diarréia; infantil,Metabolismo de carboidratos; erros inatos
"0,17529399523745600",1,Obesidade; mórbida,Metabolismo de carboidratos; erros inatos
"0,12148558604642900",1,Perda auditiva; neurinhaural,Metabolismo de carboidratos; erros inatos
"0,14071309430047",1,Reflexo; anormal,Metabolismo de carboidratos; erros inatos
"0,12148558604642900",1,Perda auditiva; neurinhaural,Metabolismo de purina-pirimidina; erros inatos
"0,14071309430047",1,Reflexo; anormal,Metabolismo de purina-pirimidina; erros inatos
"0,2944676030252050",1,Cegueira; cortical,Metabolismo; erros inatos
"0,34218679830308800",15,Diarréia; infantil,Metabolismo; erros inatos
"0,3752233561989740",1,Dispnéia; paroxística,Metabolismo; erros inatos
"0,6929102979075930",2,Envelhecimento; prematuro,Metabolismo; erros inatos
"0,24980286321774700",1,Icterícia; obstrutiva,Metabolismo; erros inatos
"0,31712036795505000",1,Paraparesia; espástica,Metabolismo; erros inatos
"0,9718846883714350",8,Perda auditiva; neurinhaural,Metabolismo; erros inatos
"0,28142618860094",2,Reflexo; anormal,Metabolismo; erros inatos
"0,2944676030252050",1,Cegueira; cortical,Mielinólise; pontina central
"0,872382759967501",5,Distúrbios da marcha; neurológicos,Mielinólise; pontina central
"0,32536032113175700",1,Perda auditiva; central,Mielinólise; pontina central
"0,2493908554101690",12,Bexiga urinária; neurogênica,Mielite; transversal
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Mielite; transversal
"0,19929833713269800",1,Dor; intratável,Mielite; transversal
"0,16778553222664500",1,Dor; pós-operatório,Mielite; transversal
"0,31712036795505000",1,Paraparesia; espástica,Mielite; transversal
"0,14071309430047",1,Reflexo; anormal,Mielite; transversal
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Miopatias; Nemalina
"0,7293746092663840",2,Ophthalmoplegia; externo progressivo crônico,Miopatias; Nemalina
"0,28142618860094",2,Reflexo; anormal,Miopatias; Nemalina
"0,16778553222664500",1,Dor; pós-operatório,Miopia; degenerativa
"0,22560435300466400",1,Visão; baixa,Miopia; degenerativa
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Miosite; corpo de inclusão
"0,4127845706948230",1,Incontinência urinária; desejar,Miosite; corpo de inclusão
"0,14376001304795200",1,Abdômen; agudo,Mordidas; humano
"0,31109114492943800",1,Akithia; induzida por drogas,Morte; repentina
"0,31395842515930900",14,Angina; instável,Morte; repentina
"0,4898923570709810",15,Baú da angina; varia,Morte; repentina
"0,1499956954688950",7,Débito cardíaco; baixo,Morte; repentina
"0,34645514895379600",1,Envelhecimento; prematuro,Morte; repentina
"0,525881985712368",3,Obesidade; mórbida,Morte; repentina
"0,3034147433082550",1,Paralisia supranuclear; progressiva,Morte; repentina
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Morte; repentina
"0,15288270256627800",7,Púrpura; trombocitopênico trombótico,Morte; repentina
"0,14071309430047",1,Reflexo; anormal,Morte; repentina
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Necrólise epidérmica; tóxica
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Necrólise epidérmica; tóxica
"0,20782571284180700",1,Bexiga urinária; neurogênica,Necrose tubular renal; aguda
"0,24980286321774700",1,Icterícia; obstrutiva,Necrose tubular renal; aguda
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Necrose tubular renal; aguda
"0,12422425588258700",4,Perda auditiva; alta frequência,Nefrite; hereditária
"0,11058942605212900",5,Perda auditiva; bilateral,Nefrite; hereditária
"0,5102394613950030",42,Perda auditiva; neurinhaural,Nefrite; hereditária
"0,7992857682978160",4,Púrpura; Schoenlein-Henoch,Nefrite; hereditária
"0,14149055205518300",1,Púrpura; trombocitopênico,Nefrite; hereditária
"0,22560435300466400",1,Visão; baixa,Nefrite; hereditária
"0,2281245322020590",1,Diarréia; infantil,Nefrite; intersticial
"0,16778553222664500",1,Dor; pós-operatório,Nefrite; intersticial
"0,25853020293441600",1,Perda auditiva; repentina,Nefrite; intersticial
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Nefrite; intersticial
"0,7992857682978160",4,Púrpura; Schoenlein-Henoch,Nefrite; intersticial
"0,39964288414890800",2,Púrpura; Schoenlein-Henoch,Nefrose; lipóide
"0,16778553222664500",1,Dor; pós-operatório,Neoplasia; residual
"0,17529399523745600",1,Obesidade; mórbida,Neoplasias de mama; homem
"0,11500801043836200",8,Abdômen; agudo,Neoplasias genitais; feminino
"0,11957900227961900",6,Dor; intratável,Neoplasias genitais; feminino
"0,8389276611332290",5,Dor; pós-operatório,Neoplasias genitais; feminino
"0,35058799047491200",2,Obesidade; mórbida,Neoplasias genitais; feminino
"0,12422425588258700",4,Perda auditiva; alta frequência,Neoplasias genitais; feminino
"0,22117885210425900",1,Perda auditiva; bilateral,Neoplasias genitais; feminino
"0,4540690922354010",1,Vomitando; antecipatório,Neoplasias genitais; feminino
"0,34645514895379600",1,Envelhecimento; prematuro,Neoplasias mamárias; animal
"0,16778553222664500",1,Dor; pós-operatório,Neoplasias mamárias; experimental
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Neoplasias; células germinativas e embrionário
"0,19929833713269800",1,Dor; intratável,Neoplasias; células germinativas e embrionário
"0,24980286321774700",1,Icterícia; obstrutiva,Neoplasias; células germinativas e embrionário
"0,12148558604642900",1,Perda auditiva; neurinhaural,Neoplasias; células germinativas e embrionário
"0,14071309430047",1,Reflexo; anormal,Neoplasias; células germinativas e embrionário
"0,7971933485307950",4,Dor; intratável,Neoplasias; dependentes do hormônio
"0,17529399523745600",1,Obesidade; mórbida,Neoplasias; dependentes do hormônio
"0,19929833713269800",1,Dor; intratável,Neoplasias; experimental
"0,34645514895379600",1,Envelhecimento; prematuro,Neoplasias; experimental
"0,319406181762656",1,Perda auditiva; induzida por ruído,Neoplasias; experimental
"0,14376001304795200",1,Abdômen; agudo,Neoplasias; induzidas por radiação
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Neoplasias; induzidas por radiação
"0,7188000652397640",5,Abdômen; agudo,Neoplasias; múltiplas primárias
"0,32659490471398700",1,Baú da angina; varia,Neoplasias; múltiplas primárias
"0,4156514256836150",2,Bexiga urinária; neurogênica,Neoplasias; múltiplas primárias
"0,2281245322020590",1,Diarréia; infantil,Neoplasias; múltiplas primárias
"0,5234296559805000",3,Distúrbios da marcha; neurológicos,Neoplasias; múltiplas primárias
"0,19929833713269800",1,Dor; intratável,Neoplasias; múltiplas primárias
"0,4996057264354950",2,Icterícia; obstrutiva,Neoplasias; múltiplas primárias
"0,35058799047491200",2,Obesidade; mórbida,Neoplasias; múltiplas primárias
"0,3034147433082550",1,Paralisia supranuclear; progressiva,Neoplasias; múltiplas primárias
"0,22117885210425900",1,Perda auditiva; bilateral,Neoplasias; múltiplas primárias
"0,22674202170287400",1,Perda auditiva; condutor,Neoplasias; múltiplas primárias
"0,36445675813928800",3,Perda auditiva; neurinhaural,Neoplasias; múltiplas primárias
"0,10755538431979700",3,Perda auditiva; unilateral,Neoplasias; múltiplas primárias
"0,28142618860094",2,Reflexo; anormal,Neoplasias; múltiplas primárias
"0,22560435300466400",1,Visão; baixa,Neoplasias; múltiplas primárias
"0,4540690922354010",1,Vomitando; antecipatório,Neoplasias; múltiplas primárias
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Neoplasias; neuroepitelial
"0,2875200260959050",2,Abdômen; agudo,Neoplasias; primário desconhecido
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Neoplasias; primário desconhecido
"0,24980286321774700",1,Icterícia; obstrutiva,Neoplasias; primário desconhecido
"0,12148558604642900",1,Perda auditiva; neurinhaural,Neoplasias; primário desconhecido
"0,25853020293441600",1,Perda auditiva; repentina,Neoplasias; primário desconhecido
"0,10920193040448400",5,Púrpura; trombocitopênico trombótico,Neoplasias; primário desconhecido
"0,14071309430047",1,Reflexo; anormal,Neoplasias; primário desconhecido
"0,22560435300466400",1,Visão; baixa,Neoplasias; primário desconhecido
"0,14376001304795200",1,Abdômen; agudo,Neoplasias; segundo primário
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Neoplasias; segundo primário
"0,24980286321774700",1,Icterícia; obstrutiva,Neoplasias; segundo primário
"0,4003547990270650",1,Perda auditiva; mista-sensorineural,Neoplasias; segundo primário
"0,12148558604642900",1,Perda auditiva; neurinhaural,Neoplasias; segundo primário
"0,14071309430047",1,Reflexo; anormal,Neoplasias; segundo primário
"0,14071309430047",1,Reflexo; anormal,Neoplasias; tecido conjuntivo e moles
"0,24980286321774700",1,Icterícia; obstrutiva,Neoplasias; tecido fibroso
"0,14376001304795200",1,Abdômen; agudo,Neoplasias; tecido muscular
"0,319406181762656",1,Perda auditiva; induzida por ruído,Neoplasias; tecido nervoso
"0,14071309430047",1,Reflexo; anormal,Neoplasias; tecido vascular
"0,4485120359418700",2,Angina; instável,Neovascularização; patológica
"0,21427956495556400",1,Débito cardíaco; baixo,Neovascularização; patológica
"0,34645514895379600",1,Envelhecimento; prematuro,Neovascularização; patológica
"0,22674202170287400",1,Perda auditiva; condutor,Neovascularização; patológica
"0,12148558604642900",1,Perda auditiva; neurinhaural,Neovascularização; patológica
"0,14149055205518300",1,Púrpura; trombocitopênico,Neovascularização; patológica
"0,14071309430047",1,Reflexo; anormal,Neovascularização; patológica
"0,22560435300466400",1,Visão; baixa,Neovascularização; patológica
"0,19929833713269800",1,Dor; intratável,Neurofibroma; plexiforme
"0,5234296559805000",3,Distúrbios da marcha; neurológicos,Neuroma; acústico
"0,2484485117651750",8,Perda auditiva; alta frequência,Neuroma; acústico
"0,28753250773553700",13,Perda auditiva; bilateral,Neuroma; acústico
"0,5205765138108120",16,Perda auditiva; central,Neuroma; acústico
"0,1360452130217240",6,Perda auditiva; condutor,Neuroma; acústico
"0,159703090881328",5,Perda auditiva; induzida por ruído,Neuroma; acústico
"0,2587642982788940",213,Perda auditiva; neurinhaural,Neuroma; acústico
"0,9307087305638980",36,Perda auditiva; repentina,Neuroma; acústico
"0,3585179477326580",10,Perda auditiva; unilateral,Neuroma; acústico
"0,28142618860094",2,Reflexo; anormal,Neuroma; acústico
"0,5889352060504110",2,Cegueira; cortical,Neuropatia óptica; isquêmica
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Neuropatia óptica; isquêmica
"0,36096696480746200",16,Visão; baixa,Neuropatia óptica; isquêmica
"0,3543332367391080",1,Bexiga urinária; hiperativa,Neuropatias amilóides; familiares
"0,20782571284180700",1,Bexiga urinária; neurogênica,Neuropatias amilóides; familiares
"0,19929833713269800",1,Dor; intratável,Neuropatias amilóides; familiares
"0,2944676030252050",1,Cegueira; cortical,Nevus; azul
"0,16778553222664500",1,Dor; pós-operatório,Nevus; pigmentado
"0,22560435300466400",1,Visão; baixa,Nistagmo; congênito
"0,20782571284180700",1,Bexiga urinária; neurogênica,Nistagmo; patológico
"0,35190396748220300",1,Dislexia; adquirida,Nistagmo; patológico
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Nistagmo; patológico
"0,33557106445329100",2,Dor; pós-operatório,Nistagmo; patológico
"0,6068294866165100",2,Paralisia supranuclear; progressiva,Nistagmo; patológico
"0,6635365563127790",3,Perda auditiva; bilateral,Nistagmo; patológico
"0,6507206422635150",2,Perda auditiva; central,Nistagmo; patológico
"0,4534840434057490",2,Perda auditiva; condutor,Nistagmo; patológico
"0,638812363525312",2,Perda auditiva; induzida por ruído,Nistagmo; patológico
"0,230822613488216",19,Perda auditiva; neurinhaural,Nistagmo; patológico
"0,1809711420540910",7,Perda auditiva; repentina,Nistagmo; patológico
"0,239212260310799",17,Reflexo; anormal,Nistagmo; patológico
"0,6768130590139920",3,Visão; baixa,Nistagmo; patológico
"0,525881985712368",3,Obesidade; mórbida,Obesidade; abdominal
"0,14376001304795200",1,Abdômen; agudo,Obesidade; mórbida
"0,38364939056074800",1,Débito cardíaco; alto,Obesidade; mórbida
"0,23489974511730400",14,Dor; pós-operatório,Obesidade; mórbida
"0,4127845706948230",1,Incontinência urinária; desejar,Obesidade; mórbida
"0,8406527902934320",3,Incontinência urinária; estresse,Obesidade; mórbida
"0,5278102196599800",3011,Obesidade; mórbida,Obesidade; mórbida
"0,14149055205518300",1,Púrpura; trombocitopênico,Obesidade; mórbida
"0,8970240718837410",40,Angina; instável,Oclusão do enxerto; vascular
"0,32659490471398700",1,Baú da angina; varia,Oclusão do enxerto; vascular
"0,21427956495556400",1,Débito cardíaco; baixo,Oclusão do enxerto; vascular
"0,33557106445329100",2,Dor; pós-operatório,Oclusão do enxerto; vascular
"0,25853020293441600",1,Perda auditiva; repentina,Oftalmia; simpatia
"0,22560435300466400",1,Visão; baixa,Oftalmia; simpatia
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Ophthalmoplegia; externo progressivo crônico
"0,34645514895379600",1,Envelhecimento; prematuro,Ophthalmoplegia; externo progressivo crônico
"0,11050025330385700",303,Ophthalmoplegia; externo progressivo crônico,Ophthalmoplegia; externo progressivo crônico
"0,22117885210425900",1,Perda auditiva; bilateral,Ophthalmoplegia; externo progressivo crônico
"0,36445675813928800",3,Perda auditiva; neurinhaural,Ophthalmoplegia; externo progressivo crônico
"0,14376001304795200",1,Abdômen; agudo,Ossificação; heterotópica
"0,20782571284180700",1,Bexiga urinária; neurogênica,Ossificação; heterotópica
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Ossificação; heterotópica
"0,10067131933598700",6,Dor; pós-operatório,Ossificação; heterotópica
"0,17529399523745600",1,Obesidade; mórbida,Ossificação; heterotópica
"0,6342407359101010",2,Paraparesia; espástica,Ossificação; heterotópica
"0,4423577042085190",2,Perda auditiva; bilateral,Ossificação; heterotópica
"0,1360452130217240",6,Perda auditiva; condutor,Ossificação; heterotópica
"0,15793126186035800",13,Perda auditiva; neurinhaural,Ossificação; heterotópica
"0,3585179477326580",1,Perda auditiva; unilateral,Ossificação; heterotópica
"0,14149055205518300",1,Púrpura; trombocitopênico,Ossificação; heterotópica
"0,28142618860094",2,Reflexo; anormal,Ossificação; heterotópica
"0,12213358639545000",7,Distúrbios da marcha; neurológicos,Osteoartrite; joelho
"0,5978950113980960",3,Dor; intratável,Osteoartrite; joelho
"0,8389276611332290",5,Dor; pós-operatório,Osteoartrite; joelho
"0,17529399523745600",1,Obesidade; mórbida,Osteoartrite; joelho
"0,22425601797093500",1,Angina; instável,Osteoartrite; quadril
"0,6979062079740000",4,Distúrbios da marcha; neurológicos,Osteoartrite; quadril
"0,39859667426539700",2,Dor; intratável,Osteoartrite; quadril
"0,8389276611332290",5,Dor; pós-operatório,Osteoartrite; quadril
"0,12148558604642900",1,Perda auditiva; neurinhaural,Osteólise; essencial
"0,14071309430047",1,Reflexo; anormal,Osteólise; essencial
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Osteoma; osteoid
"0,39859667426539700",2,Dor; intratável,Osteoma; osteoid
"0,12148558604642900",1,Perda auditiva; neurinhaural,Osteoma; osteoid
"0,14071309430047",1,Reflexo; anormal,Osteoma; osteoid
"0,19929833713269800",1,Dor; intratável,Osteoporose; pós-menopausa
"0,28021759676447700",1,Incontinência urinária; estresse,Osteoporose; pós-menopausa
"0,22674202170287400",1,Perda auditiva; condutor,Osteoporose; pós-menopausa
"0,12148558604642900",1,Perda auditiva; neurinhaural,Osteoporose; pós-menopausa
"0,22560435300466400",1,Visão; baixa,Osteoporose; pós-menopausa
"0,8847154084170390",4,Perda auditiva; bilateral,Otite média; supurativa
"0,3627872347245990",16,Perda auditiva; condutor,Otite média; supurativa
"0,319406181762656",1,Perda auditiva; induzida por ruído,Otite média; supurativa
"0,1601419196108260",4,Perda auditiva; mista-sensorineural,Otite média; supurativa
"0,31586252372071600",26,Perda auditiva; neurinhaural,Otite média; supurativa
"0,2875200260959050",2,Abdômen; agudo,Pancreatite; alcoólatra
"0,19929833713269800",1,Dor; intratável,Pancreatite; alcoólatra
"0,16778553222664500",1,Dor; pós-operatório,Pancreatite; alcoólatra
"0,24980286321774700",1,Icterícia; obstrutiva,Pancreatite; alcoólatra
"0,11957900227961900",6,Dor; intratável,Pancreatite; crônica
"0,34645514895379600",1,Envelhecimento; prematuro,Pancreatite; crônica
"0,3996845811483960",16,Icterícia; obstrutiva,Pancreatite; crônica
"0,31712036795505000",1,Paraparesia; espástica,Pancreatite; crônica
"0,12148558604642900",1,Perda auditiva; neurinhaural,Pancreatite; crônica
"0,8625600782877170",6,Abdômen; agudo,Pancreatite; necrosante agudo
"0,16778553222664500",1,Dor; pós-operatório,Pancreatite; necrosante agudo
"0,17486200425242300",7,Icterícia; obstrutiva,Pancreatite; necrosante agudo
"0,17529399523745600",1,Obesidade; mórbida,Pancreatite; necrosante agudo
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Pancreatite; necrosante agudo
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Pancreatite; necrosante agudo
"0,14376001304795200",1,Abdômen; agudo,Paniculite; não atualizado nodular
"0,2281245322020590",1,Diarréia; infantil,Paniculite; não atualizado nodular
"0,4312800391438580",3,Abdômen; agudo,Paniculite; peritoneal
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Paniculite; peritoneal
"0,12148558604642900",1,Perda auditiva; neurinhaural,Papilloma; invertido
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Papilloma; plexo coróide
"0,22674202170287400",1,Perda auditiva; condutor,Paraganglioma; extra-adrenal
"0,12148558604642900",1,Perda auditiva; neurinhaural,Paraganglioma; extra-adrenal
"0,32536032113175700",1,Perda auditiva; central,Paralisia bulbar; progressiva
"0,9718846883714350",8,Perda auditiva; neurinhaural,Paralisia bulbar; progressiva
"0,14071309430047",1,Reflexo; anormal,Paralisia bulbar; progressiva
"0,9332734347883160",3,Afasia; Broca,Paralisia supranuclear; progressiva
"0,22486029052071300",5,Afasia; progressiva primária,Paralisia supranuclear; progressiva
"0,28792728352689500",7,Apraxia; ideomotor,Paralisia supranuclear; progressiva
"0,20782571284180700",1,Bexiga urinária; neurogênica,Paralisia supranuclear; progressiva
"0,26171482799025000",15,Distúrbios da marcha; neurológicos,Paralisia supranuclear; progressiva
"0,4127845706948230",1,Incontinência urinária; desejar,Paralisia supranuclear; progressiva
"0,35317476121080800",1164,Paralisia supranuclear; progressiva,Paralisia supranuclear; progressiva
"0,35270718465193000",1,Reflex; Babinski,Paralisia supranuclear; progressiva
"0,98499166010329",7,Reflexo; anormal,Paralisia supranuclear; progressiva
"0,16778553222664500",1,Dor; pós-operatório,Paralisia; periódico hipercalêmico
"0,25853020293441600",1,Perda auditiva; repentina,Paralisos; periódicos familiares
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Paralisos; periódicos familiares
"0,14071309430047",1,Reflexo; anormal,Paralisos; periódicos familiares
"0,20782571284180700",1,Bexiga urinária; neurogênica,Paraparesia; espástica
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Paraparesia; espástica
"0,5708166623190910",180,Paraparesia; espástica,Paraparesia; espástica
"0,4423577042085190",2,Perda auditiva; bilateral,Paraparesia; espástica
"0,12148558604642900",1,Perda auditiva; neurinhaural,Paraparesia; espástica
"0,10581215539557900",3,Reflex; Babinski,Paraparesia; espástica
"0,42213928290141",3,Reflexo; anormal,Paraparesia; espástica
"0,3543332367391080",1,Bexiga urinária; hiperativa,Paraparesia; espástica tropical
"0,27017342669435000",13,Bexiga urinária; neurogênica,Paraparesia; espástica tropical
"0,5234296559805000",3,Distúrbios da marcha; neurológicos,Paraparesia; espástica tropical
"0,19929833713269800",1,Dor; intratável,Paraparesia; espástica tropical
"0,31712036795505000",1,Paraparesia; espástica,Paraparesia; espástica tropical
"0,24297117209285800",2,Perda auditiva; neurinhaural,Paraparesia; espástica tropical
"0,14149055205518300",1,Púrpura; trombocitopênico,Paraparesia; espástica tropical
"0,14108287386077200",4,Reflex; Babinski,Paraparesia; espástica tropical
"0,84427856580282",6,Reflexo; anormal,Paraparesia; espástica tropical
"0,20782571284180700",1,Bexiga urinária; neurogênica,Paraplegia espástica; hereditária
"0,1744765519935000",10,Distúrbios da marcha; neurológicos,Paraplegia espástica; hereditária
"0,1902722207730300",6,Paraparesia; espástica,Paraplegia espástica; hereditária
"0,10581215539557900",3,Reflex; Babinski,Paraplegia espástica; hereditária
"0,14071309430047",1,Reflexo; anormal,Paraplegia espástica; hereditária
"0,2281245322020590",1,Diarréia; infantil,Pênfigóide; bolhoso
"0,14149055205518300",1,Púrpura; trombocitopênico,Pênfigóide; bolhoso
"0,11211239093403500",361,Perda auditiva; alta frequência,Perda auditiva; alta frequência
"0,15482519647298100",7,Perda auditiva; bilateral,Perda auditiva; alta frequência
"0,11337101085143700",5,Perda auditiva; condutor,Perda auditiva; alta frequência
"0,15331496724607400",48,Perda auditiva; induzida por ruído,Perda auditiva; alta frequência
"0,935439012557507",77,Perda auditiva; neurinhaural,Perda auditiva; alta frequência
"0,51706040586883200",2,Perda auditiva; repentina,Perda auditiva; alta frequência
"0,3585179477326580",1,Perda auditiva; unilateral,Perda auditiva; alta frequência
"0,36468730463319200",1,Ophthalmoplegia; externo progressivo crônico,Perda auditiva; bilateral
"0,31712036795505000",1,Paraparesia; espástica,Perda auditiva; bilateral
"0,3105606397064690",10,Perda auditiva; alta frequência,Perda auditiva; bilateral
"0,1663264967824030",752,Perda auditiva; bilateral,Perda auditiva; bilateral
"0,16268016056587800",5,Perda auditiva; central,Perda auditiva; bilateral
"0,657551862938337",29,Perda auditiva; condutor,Perda auditiva; bilateral
"0,4253008849902230",1,Perda auditiva; funcional,Perda auditiva; bilateral
"0,2874655635863900",9,Perda auditiva; induzida por ruído,Perda auditiva; bilateral
"0,12010643970811900",3,Perda auditiva; mista-sensorineural,Perda auditiva; bilateral
"0,2587642982788940",213,Perda auditiva; neurinhaural,Perda auditiva; bilateral
"0,8014436290966900",31,Perda auditiva; repentina,Perda auditiva; bilateral
"0,5019251268257210",14,Perda auditiva; unilateral,Perda auditiva; bilateral
"0,42213928290141",3,Reflexo; anormal,Perda auditiva; bilateral
"0,31109114492943800",1,Afasia; Broca,Perda auditiva; central
"0,34953231482047200",1,Afasia; Wernicke,Perda auditiva; central
"0,1552803198532340",5,Perda auditiva; alta frequência,Perda auditiva; central
"0,13270731126255500",6,Perda auditiva; bilateral,Perda auditiva; central
"0,6474670390521970",199,Perda auditiva; central,Perda auditiva; central
"0,18139361736229900",8,Perda auditiva; condutor,Perda auditiva; central
"0,319406181762656",1,Perda auditiva; induzida por ruído,Perda auditiva; central
"0,11784101846503600",97,Perda auditiva; neurinhaural,Perda auditiva; central
"0,12926510146720800",5,Perda auditiva; repentina,Perda auditiva; central
"0,3585179477326580",1,Perda auditiva; unilateral,Perda auditiva; central
"0,14071309430047",1,Reflexo; anormal,Perda auditiva; central
"0,3105606397064690",10,Perda auditiva; alta frequência,Perda auditiva; condutor
"0,7298902119440570",33,Perda auditiva; bilateral,Perda auditiva; condutor
"0,29282428901858100",9,Perda auditiva; central,Perda auditiva; condutor
"0,2423872212003730",1069,Perda auditiva; condutor,Perda auditiva; condutor
"0,8506017699804470",2,Perda auditiva; funcional,Perda auditiva; condutor
"0,5110498908202490",16,Perda auditiva; induzida por ruído,Perda auditiva; condutor
"0,440390278929772",11,Perda auditiva; mista-sensorineural,Perda auditiva; condutor
